"orig.ident","nCount_RNA","nFeature_RNA","main_cell_type.pred","main_cell_type.pred_prob","UMAP1","UMAP2","celltype.pred.combined","Monocyte.pred","Monocyte.pred_prob","Monocyte.UMAP1","Monocyte.UMAP2","T cell.pred","T cell.pred_prob","T cell.UMAP1","T cell.UMAP2"
"Pan",10067,2429,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8226,2297,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",8576,2306,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",9098,2413,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8295,2354,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",5792,1771,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6566,1892,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7368,2230,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.6,NA,NA
"Pan",5129,1806,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",12657,3046,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",3486,1256,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",0.8,NA,NA
"Pan",1964,875,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5790,1762,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8552,2145,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7983,2310,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",9405,2318,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",3813,1203,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.6,NA,NA
"Pan",11170,2453,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6485,2071,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6950,2079,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",1191,836,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",10628,2260,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",9568,2208,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7900,2161,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",2993,1491,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",9654,2244,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",4403,1567,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8519,1960,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",4548,1343,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",1619,891,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",8492,2187,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7344,2049,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",11853,2288,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8261,2110,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6967,1796,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5183,1507,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",2192,1237,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6805,2019,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",2917,1501,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5985,1924,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",11692,2499,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",3910,1689,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.6,NA,NA
"Pan",6901,1999,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",11492,2689,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",1411,755,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6742,2121,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5984,1972,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7026,2271,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7359,2109,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",1107,709,"T cell",0.6,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",1713,935,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",7579,2041,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",6098,1994,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6435,1873,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",5695,1880,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",1413,719,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",6501,1679,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8021,2444,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8685,2098,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",2918,1239,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5631,1845,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7744,2123,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",7895,2122,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6954,1886,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",0.8,NA,NA
"Pan",12386,2751,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6769,2043,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.6,NA,NA
"Pan",7495,1973,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.6,NA,NA
"Pan",1752,1028,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8357,2290,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",10719,2563,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6767,1914,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8639,2436,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",7538,2342,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6998,2091,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.6,NA,NA
"Pan",1248,649,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",1327,675,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",9420,2467,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",1503,883,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",3110,1272,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",2221,1140,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.6,NA,NA
"Pan",10585,2643,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8588,2349,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",1829,991,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",8580,2405,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",2089,1146,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6454,2095,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8474,2293,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",1561,1003,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",2360,1355,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7296,1959,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6297,1889,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7814,1866,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7704,2248,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.6,NA,NA
"Pan",5160,1650,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",10718,2384,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",4117,1465,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",1570,890,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",8594,2191,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",2117,1139,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5981,1599,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7077,2017,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7392,2050,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.6,NA,NA
"Pan",8525,2178,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8087,2337,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8843,2296,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",9508,2216,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",9944,2378,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",1936,1062,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.6,NA,NA
"Pan",8589,2700,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.6,NA,NA
"Pan",8261,2187,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",3123,1064,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8426,2461,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7652,1958,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",7557,2246,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",9254,2543,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6993,2165,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",4861,1480,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",9732,2357,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",6470,1678,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6650,1886,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",4646,786,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",0.8,NA,NA
"Pan",5879,2058,"T cell",1,NA,NA,"GZMK CD8 T cell",NA,NA,NA,NA,"GZMK CD8 T cell",0.6,NA,NA
"Pan",8924,2038,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5739,1596,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7605,2185,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6857,2088,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",4695,1480,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",6776,1891,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",10469,2666,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5326,1845,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.6,NA,NA
"Pan",4774,1591,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",5129,1679,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6329,1874,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8254,2217,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",1301,782,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",8018,2380,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8625,2429,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",1088,682,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.6,NA,NA
"Pan",6739,1942,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6349,1911,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",8303,2389,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6062,2010,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8275,2280,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5423,1695,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",980,588,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5433,1947,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",7018,2129,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",1253,699,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",7564,2099,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",9636,2173,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6430,1708,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8343,2045,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",2415,1399,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",2245,1256,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",8411,2145,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5606,2044,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",9593,2752,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",9560,2457,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6133,2094,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",2654,1227,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",7892,2046,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7501,1950,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6055,1938,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6080,1607,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.6,NA,NA
"Pan",8001,2152,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",2787,1099,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8293,2389,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8472,2259,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6990,2116,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",9499,2236,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6535,1907,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6523,2211,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5702,1895,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",7072,2067,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",5966,1768,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8087,2479,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",2772,1391,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",8651,2205,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",9247,2355,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",11247,2893,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",1,NA,NA
"Pan",6924,1830,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",1,NA,NA
"Pan",3827,1427,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",1,NA,NA
"Pan",3741,1368,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",0.8,NA,NA
"Pan",5889,1728,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",1,NA,NA
"Pan",6145,1781,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",1,NA,NA
"Pan",6534,1881,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",1,NA,NA
"Pan",3163,1055,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",1,NA,NA
"Pan",7103,2043,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",1,NA,NA
"Pan",6735,1852,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",1,NA,NA
"Pan",5144,1630,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",1,NA,NA
"Pan",7209,2034,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",1,NA,NA
"Pan",3495,1102,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",1,NA,NA
"Pan",6791,1822,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",1,NA,NA
"Pan",4595,1168,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",1,NA,NA
"Pan",5466,1663,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",1,NA,NA
"Pan",7699,2261,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",0.8,NA,NA
"Pan",8109,1975,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",0.8,NA,NA
"Pan",7727,2029,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",1,NA,NA
"Pan",1554,619,"T cell",1,NA,NA,"Memory CD4 T cell",NA,NA,NA,NA,"Memory CD4 T cell",0.8,NA,NA
"Pan",6691,1836,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",1,NA,NA
"Pan",5305,1723,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",0.8,NA,NA
"Pan",2609,1031,"T cell",1,NA,NA,"Naive CD4 T cell",NA,NA,NA,NA,"Naive CD4 T cell",1,NA,NA
